Brand,AgeOfCar,OdoMeterReading,FuelType,NoOfOwners,Broker,Direct Owner,Trustmark Broker,Manual,Automatic,Price
10,4,-0.8837243008864907,1,2.0,0.0,1.0,0.0,0.0,1.0,11.036036036036037
18,6,-0.1332750198666852,4,0.0,0.0,1.0,0.0,0.0,1.0,3.040540540540541
10,5,-0.7336344446825296,4,0.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
18,6,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,3.3783783783783785
25,11,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,1.1824324324324327
19,16,0.7640264647446817,1,2.0,1.0,0.0,0.0,0.0,1.0,7.646396396396397
10,10,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
26,9,-0.5643545282924907,1,0.0,1.0,0.0,0.0,0.0,1.0,7.31981981981982
18,10,-0.6693102205951177,4,0.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
10,8,-0.6693102205951177,4,2.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
17,16,0.7243813012988068,1,2.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
5,7,-0.9480485249739027,4,0.0,0.0,1.0,0.0,0.0,1.0,2.8153153153153156
10,7,-0.8056132514363435,4,0.0,1.0,0.0,0.0,0.0,1.0,4.2342342342342345
10,17,0.9387953815901798,4,2.0,0.0,1.0,0.0,0.0,1.0,1.1261261261261262
27,10,1.153209461881553,1,2.0,0.0,1.0,0.0,0.0,1.0,3.490990990990991
10,11,-0.35146278797118635,4,0.0,1.0,0.0,0.0,0.0,1.0,2.3648536036036036
10,7,-0.2919414392823012,1,0.0,0.0,1.0,0.0,0.0,1.0,5.79954954954955
23,8,-0.6693102205951177,1,0.0,0.0,1.0,0.0,0.0,1.0,7.826576576576578
3,10,-0.4334547322746074,1,0.0,0.0,1.0,0.0,0.0,1.0,1.970720720720721
18,11,0.5099672210074339,4,0.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
9,17,0.2955531407160608,4,2.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
13,4,-1.2053454213235502,4,0.0,0.0,1.0,0.0,0.0,1.0,15.540540540540542
5,6,-0.5621031804494312,4,0.0,0.0,1.0,0.0,0.0,1.0,2.2522522522522523
18,14,0.01175466404239952,4,2.0,1.0,0.0,0.0,0.0,1.0,1.4752252252252254
26,10,0.08113906042468783,1,2.0,0.0,1.0,0.0,0.0,1.0,7.6576576576576585
18,5,-0.7765172607408042,1,0.0,0.0,1.0,0.0,0.0,1.0,10.472972972972974
18,14,2.8685221042125373,1,1.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
23,10,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,4.842342342342342
8,6,-1.2911110534400994,4,0.0,0.0,1.0,0.0,0.0,1.0,7.094594594594595
10,5,-0.7550758527116669,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
18,6,0.30331493042260854,1,0.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
18,20,-0.261923468041509,4,0.0,0.0,1.0,0.0,0.0,1.0,0.8783783783783784
17,12,2.010865783047045,1,0.0,0.0,1.0,0.0,0.0,1.0,2.871621621621622
25,12,-1.215465765913303,4,0.0,1.0,0.0,0.0,0.0,1.0,0.6193693693693694
23,8,-0.6693102205951177,1,0.0,0.0,1.0,0.0,0.0,1.0,7.826576576576578
8,4,-1.3089931877364,4,3.0,1.0,0.0,0.0,0.0,1.0,12.162162162162163
23,10,-0.24048206001237168,4,0.0,1.0,0.0,0.0,0.0,1.0,3.885135135135135
18,7,-0.4120133242454701,1,0.0,1.0,0.0,0.0,0.0,1.0,6.137387387387387
3,9,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
1,10,0.42420158889088466,1,0.0,1.0,0.0,0.0,1.0,0.0,17.56756756756757
17,6,-0.01534727570643003,1,0.0,1.0,0.0,0.0,1.0,0.0,12.725225225225225
10,6,-0.9266071169447653,4,0.0,1.0,0.0,0.0,1.0,0.0,11.43018018018018
27,12,0.5099672210074339,4,2.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
25,12,0.21836407181116654,1,2.0,0.0,1.0,0.0,0.0,1.0,4.954943693693694
18,12,0.9387953815901798,4,4.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
23,8,-1.0981383811778638,1,0.0,0.0,1.0,0.0,0.0,1.0,8.783783783783784
18,6,0.08113906042468783,4,2.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
10,4,-1.2053454213235502,0,0.0,0.0,1.0,0.0,0.0,1.0,5.630630630630631
18,14,-0.5621031804494312,4,0.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
26,9,0.08113906042468783,1,2.0,0.0,1.0,0.0,0.0,1.0,5.630630630630631
10,17,0.9387953815901798,4,0.0,0.0,1.0,0.0,0.0,1.0,0.6756756756756757
18,20,1.153209461881553,1,4.0,0.0,1.0,0.0,0.0,1.0,1.0135135135135136
6,8,-0.2833648760706463,1,2.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
10,8,-0.8837243008864907,4,0.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
18,19,-0.1332750198666852,4,4.0,0.0,1.0,0.0,0.0,1.0,0.6756756756756757
18,6,-0.5621031804494312,4,0.0,0.0,1.0,0.0,0.0,1.0,2.3648536036036036
27,9,-0.3048062840997836,1,2.0,1.0,0.0,0.0,0.0,1.0,9.346846846846848
18,17,0.6386156691822577,4,2.0,0.0,1.0,0.0,0.0,1.0,0.6193693693693694
17,8,-0.5621031804494312,1,0.0,0.0,1.0,0.0,0.0,1.0,4.842342342342342
9,13,-0.3738261765455766,4,0.0,1.0,0.0,0.0,0.0,1.0,3.7162162162162167
9,12,-1.173762227296631,4,0.0,1.0,0.0,0.0,0.0,1.0,4.11036036036036
8,12,0.7243813012988068,1,2.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
23,6,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,2.4774774774774775
18,10,1.2604165020272393,1,2.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
26,8,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
18,10,-0.02606797972099868,4,0.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
10,4,-1.3554352775275114,4,0.0,0.0,1.0,0.0,1.0,0.0,7.882882882882884
9,5,-0.7765172607408042,1,0.0,0.0,1.0,0.0,0.0,1.0,7.6576576576576585
10,9,-0.1332750198666852,4,2.0,0.0,1.0,0.0,0.0,1.0,3.5472972972972974
18,6,-0.3476891001580582,4,2.0,0.0,1.0,0.0,0.0,1.0,3.3783783783783785
10,12,-0.9909313410321773,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
10,5,-0.5192203643911566,1,0.0,0.0,1.0,0.0,0.0,1.0,8.952702702702704
3,7,-0.5406617724202939,4,0.0,1.0,0.0,0.0,0.0,1.0,2.4662162162162162
10,5,-0.1332750198666852,1,0.0,0.0,1.0,0.0,0.0,1.0,13.288288288288289
3,7,-0.5406617724202939,4,0.0,1.0,0.0,0.0,0.0,1.0,2.4662162162162162
8,5,-0.5621031804494312,1,2.0,0.0,1.0,0.0,0.0,1.0,8.671171171171173
23,8,-1.111753675276366,4,0.0,1.0,0.0,0.0,0.0,1.0,2.871621621621622
18,14,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,1.801801801801802
17,16,1.153209461881553,1,2.0,0.0,1.0,0.0,0.0,1.0,2.3085585585585586
17,10,1.796451702755672,1,1.0,0.0,1.0,0.0,0.0,1.0,3.040540540540541
18,7,0.14089626460189347,1,0.0,0.0,0.0,1.0,0.0,1.0,6.981981981981982
10,15,-0.25529807296050555,4,0.0,0.0,1.0,0.0,0.0,1.0,2.2522522522522523
10,11,0.7243813012988068,3,0.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
17,17,3.349560093346233,1,2.0,0.0,1.0,0.0,0.0,1.0,1.801801801801802
18,16,1.646361846551711,4,4.0,0.0,1.0,0.0,0.0,1.0,0.9009009009009009
18,8,0.8315883414444933,1,0.0,1.0,0.0,0.0,0.0,1.0,5.349099099099099
8,6,-0.3476891001580582,1,0.0,0.0,1.0,0.0,0.0,1.0,7.6576576576576585
25,11,0.08113906042468783,1,2.0,0.0,1.0,0.0,0.0,1.0,2.2522522522522523
18,9,1.9036587429013585,1,0.0,0.0,1.0,0.0,0.0,1.0,4.504504504504505
10,16,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,1.7454954954954958
26,6,-0.9909313410321773,1,0.0,0.0,1.0,0.0,1.0,0.0,31.306306306306308
18,14,1.153209461881553,1,2.0,0.0,1.0,0.0,0.0,1.0,2.7590090090090094
18,9,-0.7992022704356315,4,0.0,1.0,0.0,0.0,1.0,0.0,3.1531531531531534
3,11,0.7243813012988068,1,2.0,0.0,1.0,0.0,0.0,1.0,2.2522522522522523
10,7,-0.5621031804494312,1,0.0,0.0,1.0,0.0,0.0,1.0,7.094594594594595
25,11,0.2955531407160608,1,0.0,0.0,1.0,0.0,0.0,1.0,3.3783783783783785
3,9,1.153209461881553,1,2.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
26,11,1.582037622464299,1,4.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
10,13,0.9387953815901798,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0135135135135136
25,5,-0.6693102205951177,4,0.0,0.0,1.0,0.0,0.0,1.0,8.502252252252253
8,7,0.8530297494736306,1,0.0,0.0,1.0,0.0,1.0,0.0,21.734234234234233
24,11,-0.1332750198666852,4,0.0,1.0,0.0,0.0,1.0,0.0,7.094594594594595
10,10,0.7243813012988068,1,2.0,0.0,1.0,0.0,0.0,1.0,5.349099099099099
9,12,0.08113906042468783,4,2.0,0.0,1.0,0.0,1.0,0.0,3.277027027027027
1,10,-0.16543713191039114,1,0.0,1.0,0.0,0.0,1.0,0.0,14.414414414414415
25,11,0.40276018086174736,1,0.0,0.0,1.0,0.0,0.0,1.0,1.8581081081081083
23,7,0.08113906042468783,4,2.0,0.0,1.0,0.0,0.0,1.0,2.4774774774774775
18,11,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,2.9842342342342345
10,10,-0.5621031804494312,4,2.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
1,13,-0.4334547322746074,1,0.0,0.0,1.0,0.0,1.0,0.0,9.346846846846848
25,8,0.05423009334812051,1,0.0,1.0,0.0,0.0,0.0,1.0,2.3085585585585586
9,17,1.153209461881553,4,4.0,0.0,1.0,0.0,0.0,1.0,2.2522522522522523
10,5,-0.8530630874048244,1,0.0,1.0,0.0,0.0,0.0,1.0,12.725225225225225
18,11,-0.1332750198666852,4,2.0,0.0,1.0,0.0,0.0,1.0,1.5765765765765767
10,4,-1.3124023716130329,4,0.0,1.0,0.0,0.0,1.0,0.0,5.236475225225226
18,7,-0.7765172607408042,4,0.0,1.0,0.0,0.0,0.0,1.0,6.813063063063064
18,17,1.4748305823186123,3,1.0,0.0,1.0,0.0,0.0,1.0,0.4504504504504504
23,6,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,2.927927927927928
10,8,-0.23319198128246502,4,0.0,0.0,0.0,1.0,0.0,1.0,8.333333333333334
10,13,0.9387953815901798,4,2.0,0.0,1.0,0.0,0.0,1.0,2.8153153153153156
6,13,-0.02606797972099868,1,0.0,1.0,0.0,0.0,0.0,1.0,2.2635135135135136
19,5,-1.2053454213235502,1,0.0,1.0,0.0,0.0,1.0,0.0,42.56756756756757
25,17,0.7243813012988068,1,2.0,0.0,1.0,0.0,0.0,1.0,1.0810698198198199
18,22,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,0.472972972972973
8,9,-0.061317654520900405,1,2.0,1.0,0.0,0.0,0.0,1.0,6.306306306306307
8,10,0.7243813012988068,4,0.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
18,7,0.2955531407160608,1,0.0,0.0,1.0,0.0,0.0,1.0,7.094594594594595
18,17,-0.5621031804494312,4,2.0,0.0,1.0,0.0,0.0,1.0,0.7882882882882883
18,6,-1.2108129803709802,4,0.0,1.0,0.0,0.0,1.0,0.0,5.686936936936937
9,9,0.9387953815901798,1,0.0,0.0,1.0,0.0,0.0,1.0,7.9391891891891895
19,11,-0.6693102205951177,1,0.0,0.0,1.0,0.0,1.0,0.0,27.92792792792793
10,5,-0.9909313410321773,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
10,6,-0.3476891001580582,1,0.0,0.0,1.0,0.0,0.0,1.0,8.558558558558559
26,5,-1.3125524614692368,1,0.0,0.0,1.0,0.0,0.0,1.0,18.91891891891892
17,10,-0.05492811492821749,1,0.0,1.0,0.0,0.0,0.0,1.0,9.90990990990991
18,7,0.08113906042468783,1,0.0,0.0,1.0,0.0,0.0,1.0,6.756756756756757
25,11,0.5099672210074339,1,0.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
18,7,-0.5621031804494312,1,2.0,0.0,1.0,0.0,0.0,1.0,2.9729729729729732
17,14,2.225279863338418,1,4.0,0.0,1.0,0.0,1.0,0.0,3.8288288288288292
1,8,-0.7765172607408042,1,0.0,1.0,0.0,0.0,1.0,0.0,35.810810810810814
10,11,2.010865783047045,1,2.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
9,5,-1.3888838740529657,4,0.0,0.0,1.0,0.0,0.0,1.0,9.628378378378379
10,9,1.153209461881553,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
26,11,2.010865783047045,1,0.0,1.0,0.0,0.0,0.0,1.0,8.783783783783784
9,9,0.5099672210074339,1,2.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
10,8,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
10,9,-0.261923468041509,4,2.0,1.0,0.0,0.0,0.0,1.0,5.686936936936937
10,18,-0.20660463532633475,4,0.0,1.0,0.0,0.0,0.0,1.0,0.6756756756756757
18,8,-0.4548961403037447,4,0.0,0.0,1.0,0.0,0.0,1.0,2.2522522522522523
10,11,0.5099672210074339,3,0.0,0.0,1.0,0.0,0.0,1.0,1.801801801801802
3,11,0.2955531407160608,4,0.0,0.0,1.0,0.0,0.0,1.0,1.238738738738739
25,4,-0.1332750198666852,1,0.0,0.0,1.0,0.0,0.0,1.0,8.783783783783784
9,6,-0.3476891001580582,1,0.0,0.0,1.0,0.0,0.0,1.0,10.472972972972974
17,13,0.12402187648296242,1,2.0,0.0,1.0,0.0,0.0,1.0,4.054054054054054
25,4,-1.3679356184084983,4,0.0,0.0,1.0,0.0,0.0,1.0,5.844594594594595
18,15,0.2955531407160608,4,1.0,0.0,1.0,0.0,0.0,1.0,1.238738738738739
10,10,0.2955531407160608,4,0.0,0.0,1.0,0.0,0.0,1.0,1.7454954954954958
18,6,-0.4225839384038348,1,0.0,0.0,0.0,1.0,0.0,1.0,6.531531531531532
3,11,0.40276018086174736,1,0.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
9,11,-0.5470941948290351,4,0.0,0.0,1.0,0.0,0.0,1.0,3.434684684684685
18,6,0.33843595677433547,4,0.0,0.0,1.0,0.0,1.0,0.0,3.941441441441442
25,8,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
18,9,0.5099672210074339,1,0.0,0.0,1.0,0.0,0.0,1.0,2.4774774774774775
25,11,0.9387953815901798,1,0.0,0.0,1.0,0.0,0.0,1.0,1.5765765765765767
8,5,-0.827547811850151,1,0.0,1.0,0.0,0.0,0.0,1.0,10.472972972972974
10,7,-0.1332750198666852,1,0.0,0.0,1.0,0.0,0.0,1.0,8.558558558558559
18,5,-0.8547784000471553,1,0.0,1.0,0.0,0.0,0.0,1.0,6.418918918918919
17,4,-1.0981383811778638,1,0.0,0.0,1.0,0.0,0.0,1.0,9.90990990990991
26,10,1.105609536056868,1,2.0,0.0,1.0,0.0,0.0,1.0,11.036036036036037
18,25,0.2955531407160608,4,1.0,0.0,1.0,0.0,0.0,1.0,0.3941441441441441
9,7,-0.6693102205951177,1,0.0,0.0,1.0,0.0,0.0,1.0,7.6576576576576585
26,6,-0.4085398161447499,1,0.0,0.0,0.0,1.0,1.0,0.0,29.054054054054053
18,9,-0.004626571691861379,4,0.0,1.0,0.0,0.0,0.0,1.0,2.2522522522522523
9,6,-0.6049859965077058,1,0.0,1.0,0.0,0.0,0.0,1.0,11.317567567567568
10,11,0.2955531407160608,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
25,10,2.439693943629791,1,4.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
8,9,0.5099672210074339,1,0.0,0.0,1.0,0.0,0.0,1.0,2.4774774774774775
10,15,0.5099672210074339,4,4.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
25,11,1.9215837600137171,1,2.0,0.0,1.0,0.0,0.0,1.0,1.801801801801802
18,12,1.4319477662603377,1,2.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
18,14,0.7243813012988068,1,2.0,0.0,1.0,0.0,0.0,1.0,2.871621621621622
23,9,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
10,13,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,2.3648536036036036
10,17,1.153209461881553,4,2.0,0.0,1.0,0.0,0.0,1.0,0.7882882882882883
18,17,-0.5621031804494312,4,2.0,0.0,1.0,0.0,0.0,1.0,0.7882882882882883
27,11,-0.09039220380841058,4,2.0,0.0,1.0,0.0,0.0,1.0,3.9977477477477477
18,17,-0.0640192719325717,4,2.0,0.0,1.0,0.0,0.0,1.0,1.5765765765765767
23,6,-0.770084838332063,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
8,11,-0.8194000767990788,1,0.0,0.0,1.0,0.0,0.0,1.0,4.391880630630631
18,26,0.08113906042468783,4,0.0,0.0,1.0,0.0,1.0,0.0,0.6644144144144144
18,5,-0.9447251067293864,4,0.0,0.0,1.0,0.0,0.0,1.0,4.054054054054054
10,11,-0.35146278797118635,4,0.0,1.0,0.0,0.0,0.0,1.0,2.3648536036036036
26,9,0.9387953815901798,1,0.0,0.0,1.0,0.0,0.0,1.0,11.036036036036037
9,20,0.5099672210074339,4,1.0,0.0,1.0,0.0,0.0,1.0,3.265765765765766
10,14,0.2741117326869235,4,4.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
10,8,-0.3905719162163328,4,0.0,1.0,0.0,0.0,0.0,1.0,7.6576576576576585
18,17,0.08113906042468783,4,4.0,0.0,1.0,0.0,0.0,1.0,1.3513513513513515
21,9,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
25,15,1.153209461881553,4,0.0,0.0,1.0,0.0,0.0,1.0,1.238738738738739
9,5,-0.3691305081871955,1,0.0,1.0,0.0,0.0,0.0,1.0,8.671171171171173
18,7,10.587428994701966,1,0.0,1.0,0.0,0.0,0.0,1.0,7.263513513513514
18,4,-0.7765172607408042,1,0.0,0.0,1.0,0.0,0.0,1.0,8.783783783783784
27,11,0.23122891662864895,1,0.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
17,7,-0.02606797972099868,1,0.0,1.0,0.0,0.0,0.0,1.0,11.542781531531531
10,5,-0.9760510038599559,1,0.0,1.0,0.0,0.0,0.0,1.0,16.554054054054053
18,6,-0.04750938775013598,1,0.0,1.0,0.0,0.0,0.0,1.0,9.684684684684685
18,16,-0.261923468041509,4,0.0,0.0,1.0,0.0,0.0,1.0,0.6193693693693694
18,4,-0.1332750198666852,4,0.0,0.0,1.0,0.0,1.0,0.0,5.968468468468469
10,19,0.08113906042468783,4,2.0,0.0,1.0,0.0,1.0,0.0,1.1824324324324327
18,6,-0.4225839384038348,1,0.0,0.0,0.0,1.0,0.0,1.0,6.531531531531532
2,6,-0.5621031804494312,1,0.0,0.0,1.0,0.0,1.0,0.0,32.432432432432435
18,8,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,3.9977477477477477
10,15,-0.2668121090721523,4,0.0,0.0,1.0,0.0,0.0,1.0,2.1396396396396398
18,10,-0.09039220380841058,4,2.0,0.0,1.0,0.0,0.0,1.0,2.3648536036036036
18,11,-0.5621031804494312,4,2.0,0.0,1.0,0.0,0.0,1.0,2.3648536036036036
17,9,3.254467448737009,1,2.0,0.0,1.0,0.0,0.0,1.0,7.094594594594595
18,4,-0.7765172607408042,1,0.0,0.0,1.0,0.0,0.0,1.0,12.162162162162163
10,5,-0.9909313410321773,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
23,7,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
8,9,1.2604165020272393,1,2.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
24,10,-0.09845417322736622,4,2.0,1.0,0.0,0.0,1.0,0.0,6.520270270270271
10,11,0.2955531407160608,1,0.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
18,28,0.7243813012988068,4,2.0,0.0,1.0,0.0,0.0,1.0,0.8445945945945946
18,13,0.7243813012988068,1,2.0,0.0,1.0,0.0,0.0,1.0,1.4414414414414416
18,8,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
17,5,-1.2053454213235502,1,0.0,0.0,1.0,0.0,0.0,1.0,14.414414414414415
10,7,-0.8837243008864907,4,0.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
18,20,-1.3125524614692368,4,2.0,0.0,1.0,0.0,0.0,1.0,0.4504504504504504
16,4,-1.119579789207001,1,0.0,1.0,0.0,0.0,0.0,1.0,20.326576576576574
25,18,0.7243813012988068,1,0.0,0.0,1.0,0.0,0.0,1.0,0.9009009009009009
10,7,0.5099672210074339,1,0.0,0.0,1.0,0.0,0.0,1.0,9.515765765765765
25,12,1.914379446915927,1,0.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
26,11,-0.21904065198323439,1,0.0,0.0,1.0,0.0,0.0,1.0,4.391880630630631
0,11,-0.3476891001580582,4,2.0,0.0,1.0,0.0,0.0,1.0,4.617117117117117
10,9,0.2955531407160608,4,2.0,0.0,1.0,0.0,0.0,1.0,4.842342342342342
10,12,1.4629091594544121,4,2.0,0.0,1.0,0.0,1.0,0.0,1.801801801801802
10,10,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,3.4234234234234235
25,12,-1.0123727490613146,4,0.0,0.0,1.0,0.0,0.0,1.0,0.22522522522522523
27,11,0.39793586405519144,4,0.0,1.0,0.0,0.0,0.0,1.0,4.02027027027027
18,15,0.5099672210074339,4,2.0,0.0,1.0,0.0,0.0,1.0,1.0135135135135136
10,7,0.5099672210074339,1,2.0,0.0,1.0,0.0,0.0,1.0,10.472972972972974
23,8,0.5099672210074339,1,2.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
10,7,-0.2919414392823012,1,0.0,0.0,1.0,0.0,0.0,1.0,5.79954954954955
2,12,0.42420158889088466,1,2.0,0.0,1.0,0.0,1.0,0.0,9.797297297297298
10,9,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,4.391880630630631
10,4,-1.3125524614692368,4,0.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
26,8,0.08113906042468783,1,4.0,0.0,1.0,0.0,0.0,1.0,13.288288288288289
10,6,-1.1474536196448795,4,0.0,0.0,1.0,0.0,1.0,0.0,4.842342342342342
18,8,-0.43401220888336495,1,0.0,0.0,0.0,1.0,0.0,1.0,8.22072072072072
26,10,0.08113906042468783,1,2.0,0.0,1.0,0.0,0.0,1.0,4.842342342342342
10,8,-0.5427415889991202,4,0.0,1.0,0.0,0.0,0.0,1.0,2.421171171171171
10,17,2.225279863338418,1,0.0,0.0,1.0,0.0,0.0,1.0,1.6891891891891895
3,7,-0.5406617724202939,4,0.0,1.0,0.0,0.0,0.0,1.0,2.4662162162162162
10,9,-0.8837243008864907,4,0.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
21,8,-0.24048206001237168,1,0.0,1.0,0.0,0.0,0.0,1.0,5.743243243243244
10,12,1.1253356314436744,1,2.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
23,6,-1.1303004932215697,1,0.0,0.0,1.0,0.0,0.0,1.0,9.065315315315315
17,9,1.6892446626099855,1,0.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
23,10,0.7243813012988068,4,2.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
26,7,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,6.813063063063064
18,7,-1.2911110534400994,4,0.0,1.0,0.0,0.0,0.0,1.0,8.22072072072072
23,10,0.08113906042468783,1,4.0,0.0,1.0,0.0,0.0,1.0,4.617117117117117
12,10,-0.04750938775013598,1,2.0,0.0,1.0,0.0,1.0,0.0,22.2972972972973
10,8,-0.24048206001237168,1,0.0,1.0,0.0,0.0,0.0,1.0,4.268018018018019
18,8,-0.7657965567262356,4,2.0,1.0,0.0,0.0,1.0,0.0,4.222972972972974
25,7,0.08113906042468783,1,0.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
26,6,-0.9884012548847391,4,0.0,1.0,0.0,0.0,1.0,0.0,21.17117117117117
25,4,-1.2053454213235502,1,0.0,0.0,1.0,0.0,0.0,1.0,18.91891891891892
17,9,3.254467448737009,1,2.0,0.0,1.0,0.0,0.0,1.0,7.094594594594595
23,7,-0.5621031804494312,4,0.0,0.0,1.0,0.0,0.0,1.0,2.7590090090090094
18,11,-0.5621031804494312,4,2.0,0.0,1.0,0.0,0.0,1.0,1.801801801801802
10,11,-0.35146278797118635,4,0.0,1.0,0.0,0.0,0.0,1.0,2.3648536036036036
18,10,-0.1332750198666852,1,0.0,0.0,1.0,0.0,0.0,1.0,3.434684684684685
18,9,0.9387953815901798,1,2.0,0.0,1.0,0.0,0.0,1.0,5.18018018018018
18,16,0.3248421040838624,4,0.0,0.0,1.0,0.0,0.0,1.0,1.1261261261261262
18,5,-0.9909313410321773,1,0.0,0.0,1.0,0.0,0.0,1.0,7.432432432432433
10,17,0.5099672210074339,4,2.0,0.0,1.0,0.0,1.0,0.0,1.5765765765765767
10,15,1.882217334872221,1,4.0,0.0,1.0,0.0,0.0,1.0,1.0135135135135136
18,8,-1.0981383811778638,4,2.0,0.0,1.0,0.0,0.0,1.0,2.927927927927928
18,17,0.8465973270648894,4,0.0,0.0,1.0,0.0,0.0,1.0,0.5630630630630631
18,14,0.08113906042468783,4,1.0,0.0,1.0,0.0,0.0,1.0,1.238738738738739
9,5,-0.7850938239524592,4,0.0,1.0,0.0,0.0,0.0,1.0,13.288288288288289
17,7,-0.7472068559649735,1,0.0,1.0,0.0,0.0,0.0,1.0,5.0675675675675675
25,4,-1.1624626052652756,4,0.0,0.0,1.0,0.0,0.0,1.0,4.842342342342342
9,5,-0.9909313410321773,1,0.0,0.0,1.0,0.0,0.0,1.0,9.29052927927928
18,21,0.08113906042468783,4,2.0,0.0,1.0,0.0,0.0,1.0,0.6756756756756757
18,4,-1.3125524614692368,4,0.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
18,17,0.6203690309494618,4,2.0,1.0,0.0,0.0,0.0,1.0,1.5765765765765767
8,4,-0.8837243008864907,4,0.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
10,8,-0.23319198128246502,4,0.0,0.0,0.0,1.0,0.0,1.0,8.333333333333334
9,6,-0.5406617724202939,4,0.0,1.0,0.0,0.0,0.0,1.0,10.135123873873875
